1643 1 137279354 1 130383675 5 || 2 2 m64016_190313_012414/108266418/ccs
1644 1 137285901 1 127413382 3 || 2 2 m64016_190331_174302/75497495/ccs
1645 1 137287824 1 133234500 2 || 2 1 m64016_190313_012414/69862559/ccs
1646 1 137289132 1 132045764 6 || 2 1 m64016_190323_112329/83887768/ccs
1647 1 137292233 1 135598567 5 || 2 1 m64016_190308_203402/171770333/ccs
1648 1 137292573 1 130813173 5 || 2 2 m64016_190314_073847/65013443/ccs
1649 1 137294370 1 130560443 4 || 1 2 m64016_190308_203402/147392269/ccs
1650 1 137296613 1 129675881 3 || 1 2 m64016_190323_112329/121637297/ccs
1651 1 137320869 1 131101194 4 || 2 1 m64016_190308_203402/65405714/ccs
1652 1 137329058 1 129672579 2 || 2 1 m64016_190314_073847/96207481/ccs
1653 1 137332628 1 129672579 4 || 2 1 m64016_190404_191032/8455300/ccs
1654 1 137334116 1 138966234 2 || 1 2 m64016_190313_012414/12714020/ccs
1655 1 137380061 1 129717228 3 || 2 1 m64016_190313_012414/47513996/ccs
1656 1 137384091 1 129902046 4 || 1 2 m64016_190331_174302/178719102/ccs
1657 1 137391196 1 136399186 6 || 1 2 m64016_190313_012414/71501389/ccs
1658 1 137405056 1 130424116 3 || 2 1 m64016_190404_191032/10683624/ccs
1659 1 137432823 1 129675881 3 || 2 2 m64016_190313_012414/155844768/ccs
1660 1 137453216 1 131188258 3 || 2 2 m64016_190311_190934/5244771/ccs
1661 1 137453780 1 129956467 4 || 2 1 m64016_190308_203402/43387351/ccs
1662 1 137456393 1 131278424 6 || 2 1 m64016_190401_135746/66323066/ccs
1663 1 137464940 1 130009006 4 || 1 2 m64016_190404_191032/156172719/ccs
1664 1 137465207 1 129969730 3 || 2 1 m64016_190404_191032/130484753/ccs
1665 1 137467989 1 127329113 3 || 1 2 m64016_190331_174302/129042981/ccs
1666 1 137612963 1 130580629 6 || 2 1 m64016_190311_190934/4457560/ccs
1667 1 137620425 1 138246590 2 || 1 2 m64016_190404_191032/14616007/ccs
1668 1 137621762 1 129162380 5 || 2 1 m64016_190404_191032/22872699/ccs
1669 1 137724078 1 139773440 2 || 1 1 m64016_190401_135746/32310625/ccs
1670 1 137728537 1 134204529 4 || 2 1 m64016_190404_191032/58065011/ccs
1671 1 137735278 1 130000184 10 || 2 1 m64016_190311_190934/46401783/ccs
1672 1 137735467 1 127442654 3 || 2 2 m64016_190311_190934/113705554/ccs
1673 1 137737278 1 130134735 5 || 2 1 m64016_190311_190934/15860076/ccs
1674 1 137738550 1 130885540 4 || 2 2 m64016_190404_191032/109774239/ccs
1675 1 137742085 1 137114521 3 || 1 2 m64016_190311_190934/525982/ccs
1676 1 137743865 1 130203126 9 || 1 1 m64016_190404_191032/165151069/ccs
1677 1 137748945 1 127327717 5 || 2 2 m64016_190308_203402/14615058/ccs
1678 1 137750900 1 127433745 5 || 2 1 m64016_190323_112329/4392662/ccs
1679 1 137752888 1 135729213 6 || 1 2 m64016_190404_191032/170525088/ccs
1680 1 137757790 1 139705837 4 || 1 2 m64016_190313_012414/148636181/ccs
1681 1 137763072 1 130193380 5 || 2 1 m64016_190311_190934/42862781/ccs
1682 1 137764378 1 130920184 2 || 2 1 m64016_190311_190934/48365880/ccs
1683 1 137764380 1 129936950 4 || 2 1 m64016_190331_174302/109708123/ccs
1684 1 137765686 1 140076291 3 || 2 1 m64016_190308_203402/150143991/ccs
1685 1 137766598 1 130024125 12 || 2 2 m64016_190314_073847/5177883/ccs
1686 1 137770597 1 132261490 10 || 1 2 m64016_190401_135746/152897493/ccs
1687 1 137771708 1 136399188 5 || 1 2 m64016_190323_112329/116458928/ccs
1688 1 137772497 1 132237906 5 || 1 2 m64016_190401_135746/162924021/ccs
1689 1 137774236 1 140341984 2 || 1 2 m64016_190308_203402/128188477/ccs
1690 1 137782654 1 130946794 2 || 1 1 m64016_190314_073847/66520165/ccs
1691 1 137786185 1 129971505 2 || 2 1 m64016_190323_112329/157813527/ccs
1692 1 137794218 1 130360995 3 || 1 2 m64016_190404_191032/106236197/ccs
1693 1 137799556 1 137137364 5 || 2 1 m64016_190330_112351/140051380/ccs
1694 1 137802629 1 129777570 4 || 1 2 m64016_190401_135746/44630149/ccs
1695 1 137826322 1 129673878 7 || 1 2 m64016_190308_203402/141426941/ccs
1696 1 138005709 1 129705560 3 || 1 2 m64016_190404_191032/136841083/ccs
1697 1 138065817 1 131605200 3 || 2 1 m64016_190314_073847/77726490/ccs
1698 1 138067847 1 129743014 7 || 2 2 m64016_190313_012414/124127965/ccs
1699 1 138073343 1 129646578 2 || 1 1 m64016_190314_073847/14286978/ccs
1700 1 138088966 1 135476867 4 || 1 2 m64016_190308_203402/9503964/ccs
1701 1 138097984 1 135766364 5 || 2 1 m64016_190404_191032/148898497/ccs
1702 1 138103456 1 130000422 8 || 2 1 m64016_190308_203402/142672991/ccs
1703 1 138103910 1 127489342 6 || 2 1 m64016_190314_073847/101779401/ccs
1704 1 138105232 1 129754206 30 || 2 1 m64016_190314_073847/77988662/ccs
1705 1 138106542 1 137136445 2 || 2 1 m64016_190404_191032/81528421/ccs
1706 1 138107180 1 129696670 3 || 2 1 m64016_190323_112329/69404253/ccs
1707 1 138108205 1 133661107 6 || 2 1 m64016_190330_112351/120915391/ccs
1708 1 138108299 1 138407872 4 || 2 2 m64016_190311_190934/85198633/ccs
1709 1 138109768 1 130885540 5 || 1 2 m64016_190401_135746/149228231/ccs
1710 1 138110578 1 133214124 2 || 1 1 m64016_190314_073847/155584151/ccs
1711 1 138111952 1 130357426 3 || 1 2 m64016_190314_073847/42861050/ccs
1712 1 138114264 1 136540658 3 || 1 2 m64016_190311_190934/72418733/ccs
1713 1 138114267 1 129747494 2 || 1 2 m64016_190313_012414/30081591/ccs
1714 1 138115806 1 139001170 7 || 2 2 m64016_190313_012414/137037424/ccs
1715 1 138118022 1 139001170 4 || 2 2 m64016_190404_191032/23593321/ccs
1716 1 138122696 1 139705837 2 || 1 2 m64016_190404_191032/160828211/ccs
1717 1 138124497 1 127443114 2 || 2 2 m64016_190308_203402/133890880/ccs
1718 1 138125787 1 130129425 3 || 2 2 m64016_190323_112329/173867073/ccs
1719 1 138125874 1 130292971 2 || 2 1 m64016_190314_073847/96076297/ccs
1720 1 138125889 1 129761707 3 || 2 1 m64016_190330_112351/42337936/ccs
1721 1 138126946 1 139511263 9 || 2 1 m64016_190308_203402/89523257/ccs
1722 1 138127076 1 129690282 9 || 2 1 m64016_190331_174302/64031407/ccs
1723 1 138127487 1 134814172 5 || 2 2 m64016_190313_012414/153683084/ccs
1724 1 138129284 1 129754653 3 || 2 1 m64016_190323_112329/170198023/ccs
1725 1 138129286 1 132335550 2 || 2 1 m64016_190323_112329/157614762/ccs
1726 1 138130592 1 132278717 2 || 2 2 m64016_190404_191032/41945035/ccs
1727 1 138131060 1 134839400 2 || 2 1 m64016_190311_190934/2293927/ccs
1728 1 138131504 1 134827847 3 || 2 1 m64016_190404_191032/64947943/ccs
1729 1 138132827 1 130371965 2 || 2 1 m64016_190311_190934/55117772/ccs
1730 1 138133275 1 140341984 2 || 1 2 m64016_190314_073847/174458472/ccs
1731 1 138133277 1 130163988 3 || 1 1 m64016_190401_135746/134545465/ccs
1732 1 138133733 1 132045764 3 || 1 1 m64016_190330_112351/27199542/ccs
1733 1 138136820 1 133164219 3 || 2 1 m64016_190330_112351/2427545/ccs
1734 1 138138454 1 127495238 2 || 1 2 m64016_190311_190934/45483212/ccs
1735 1 138139113 1 132286278 4 || 2 1 m64016_190330_112351/113378231/ccs
1736 1 138144922 1 130221266 2 || 1 2 m64016_190330_112351/104923730/ccs
1737 1 138147115 1 132478565 7 || 1 2 m64016_190404_191032/111084755/ccs
1738 1 138170228 1 129711346 6 || 2 2 m64016_190314_073847/63702899/ccs
1739 1 138171981 1 136486536 4 || 2 2 m64016_190313_012414/169412146/ccs
1740 1 138175054 1 129755952 9 || 1 2 m64016_190311_190934/854136/ccs
1741 1 138204925 1 129658706 2 || 2 2 m64016_190308_203402/146081362/ccs
1742 1 138205357 1 130352987 4 || 2 1 m64016_190401_135746/48105770/ccs
1743 1 138206691 1 126939607 9 || 2 2 m64016_190330_112351/16909493/ccs
1744 1 138208423 1 130063929 4 || 1 2 m64016_190404_191032/81200271/ccs
1745 1 138213751 1 139767109 2 || 1 1 m64016_190314_073847/174391428/ccs
1746 1 138231508 1 129671184 5 || 1 2 m64016_190313_012414/175965246/ccs
1747 1 138246590 1 137620425 2 || 2 1 m64016_190404_191032/14616007/ccs
1748 1 138253627 1 139361145 10 || 2 1 m64016_190311_190934/116000985/ccs
1749 1 138274949 1 130684874 2 || 2 1 m64016_190401_135746/173933676/ccs
1750 1 138300731 1 129700653 4 || 2 1 m64016_190401_135746/9241200/ccs
1751 1 138303799 1 129652441 2 || 2 1 m64016_190323_112329/103287307/ccs
1752 1 138310756 1 132260182 8 || 1 1 m64016_190314_073847/38996022/ccs
1753 1 138367836 1 129650715 4 || 2 2 m64016_190314_073847/47972905/ccs
1754 1 138369487 1 130590940 3 || 2 1 m64016_190323_112329/56230393/ccs
1755 1 138373233 1 142097249 2 || 1 2 m64016_190311_190934/15335992/ccs
1756 1 138375419 1 130366445 2 || 1 2 m64016_190404_191032/23529497/ccs
1757 1 138376249 1 139526243 2 || 2 2 m64016_190404_191032/3539492/ccs
1758 1 138376725 1 139505217 11 || 1 2 m64016_190311_190934/23200262/ccs
1759 1 138376753 1 132033389 4 || 2 1 m64016_190404_191032/138739716/ccs
1760 1 138377193 1 127447126 4 || 1 1 m64016_190313_012414/59244824/ccs
1761 1 138390428 1 130129433 11 || 2 1 m64016_190311_190934/93062207/ccs
1762 1 138391928 1 137134185 3 || 2 1 m64016_190311_190934/153878977/ccs
1763 1 138392847 1 129776668 3 || 2 2 m64016_190331_174302/139463257/ccs
1764 1 138393214 1 129747978 20 || 2 2 m64016_190404_191032/129435538/ccs
1765 1 138393718 1 132038685 4 || 2 2 m64016_190314_073847/18680462/ccs
1766 1 138394990 1 129675848 5 || 2 1 m64016_190330_112351/171771912/ccs
1767 1 138394992 1 134857294 9 || 2 1 m64016_190401_135746/159843838/ccs
1768 1 138396298 1 130054615 10 || 2 2 m64016_190314_073847/153618053/ccs
1769 1 138398538 1 134685003 3 || 1 2 m64016_190311_190934/46137900/ccs
1770 1 138398544 1 130229349 7 || 2 2 m64016_190311_190934/98437529/ccs
1771 1 138399850 1 132197374 3 || 2 1 m64016_190311_190934/80217563/ccs
1772 1 138401236 1 130773398 4 || 1 2 m64016_190404_191032/134677740/ccs
1773 1 138404556 1 129777570 7 || 1 2 m64016_190314_073847/162399180/ccs
1774 1 138404723 1 129749736 8 || 1 2 m64016_190313_012414/37553254/ccs
1775 1 138404765 1 129949616 5 || 1 1 m64016_190331_174302/29755886/ccs
1776 1 138405097 1 129754653 3 || 1 1 m64016_190330_112351/154208160/ccs
1777 1 138407507 1 129755952 5 || 1 2 m64016_190404_191032/67242085/ccs
1778 1 138407872 1 129758623 10 || 2 1 m64016_190308_203402/93587539/ccs
1779 1 138407930 1 139564697 3 || 2 1 m64016_190331_174302/168822152/ccs
1780 1 138408662 1 132267242 6 || 2 2 m64016_190311_190934/149030941/ccs
1781 1 138408708 1 130372587 4 || 2 1 m64016_190323_112329/82969895/ccs
1782 1 138410195 1 127442654 2 || 2 2 m64016_190323_112329/131663553/ccs
1783 1 138411178 1 129972805 3 || 2 2 m64016_190314_073847/141361449/ccs
1784 1 138413474 1 129758623 4 || 1 1 m64016_190308_203402/82314424/ccs
1785 1 138416805 1 130357443 6 || 2 2 m64016_190401_135746/123274459/ccs
1786 1 138416834 1 130239552 3 || 2 1 m64016_190330_112351/86050053/ccs
1787 1 138428758 1 139547949 6 || 2 1 m64016_190308_203402/68684526/ccs
1788 1 138434965 1 129958447 4 || 1 1 m64016_190330_112351/133366035/ccs
1789 1 138437547 1 127495238 8 || 2 2 m64016_190404_191032/74580132/ccs
1790 1 138438047 1 129985801 7 || 2 1 m64016_190401_135746/40108161/ccs
1791 1 138447666 1 134481387 2 || 2 1 m64016_190331_174302/7014642/ccs
1792 1 138449413 1 130851829 2 || 1 1 m64016_190311_190934/17369338/ccs
1793 1 138450695 1 129650715 5 || 1 2 m64016_190313_012414/30344219/ccs
1794 1 138453311 1 139497675 2 || 1 2 m64016_190404_191032/11143879/ccs
1795 1 138464804 1 137467989 3 || 2 1 m64016_190308_203402/141624732/ccs
1796 1 138468356 1 136751356 3 || 2 1 m64016_190314_073847/173541572/ccs
1797 1 138468358 1 134196226 2 || 2 1 m64016_190323_112329/25297407/ccs
1798 1 138468824 1 129613162 4 || 2 1 m64016_190404_191032/82708767/ccs
1799 1 138470132 1 130920184 4 || 2 1 m64016_190311_190934/167510573/ccs
1800 1 138471908 1 129994197 6 || 2 2 m64016_190331_174302/10356742/ccs
1801 1 138471916 1 127415176 12 || 1 1 m64016_190404_191032/88542001/ccs
1802 1 138472812 1 131134151 4 || 1 1 m64016_190401_135746/16517164/ccs
1803 1 138473658 1 127447126 7 || 2 1 m64016_190313_012414/117703454/ccs
1804 1 138475043 1 127448434 3 || 1 1 m64016_190311_190934/95816256/ccs
1805 1 138476352 1 129673878 2 || 1 2 m64016_190311_190934/149161387/ccs
1806 1 138476820 1 130621803 3 || 1 2 m64016_190308_203402/141888312/ccs
1807 1 138484764 1 135968808 10 || 2 1 m64016_190404_191032/150210693/ccs
1808 1 138485201 1 130190302 3 || 1 2 m64016_190313_012414/24248879/ccs
1809 1 138489586 1 127495262 24 || 2 1 m64016_190308_203402/104335481/ccs
1810 1 138491237 1 127495262 2 || 1 1 m64016_190401_135746/66389070/ccs
1811 1 138493580 1 130315143 4 || 2 1 m64016_190323_112329/146539802/ccs
1812 1 138497245 1 127447126 2 || 2 1 m64016_190330_112351/135660214/ccs
1813 1 138497696 1 130311584 2 || 2 2 m64016_190314_073847/125699284/ccs
1814 1 138499004 1 136504780 8 || 2 1 m64016_190314_073847/37880849/ccs
1815 1 138502466 1 135444098 2 || 1 1 m64016_190314_073847/124847748/ccs
1816 1 138505519 1 130065177 2 || 1 2 m64016_190311_190934/147393330/ccs
1817 1 138512422 1 129746113 3 || 1 2 m64016_190404_191032/167118600/ccs
1818 1 138532370 1 129703661 2 || 1 2 m64016_190314_073847/106038698/ccs
1819 1 138532448 1 139530310 3 || 2 1 m64016_190311_190934/81529327/ccs
1820 1 138536069 1 130106852 5 || 1 1 m64016_190314_073847/175703937/ccs
1821 1 138552448 1 129747599 12 || 1 2 m64016_190308_203402/1704615/ccs
1822 1 138565241 1 133231445 2 || 1 2 m64016_190313_012414/61604745/ccs
1823 1 138567009 1 129711346 20 || 2 2 m64016_190404_191032/108792060/ccs
1824 1 138571593 1 133124183 3 || 2 1 m64016_190311_190934/43386124/ccs
1825 1 138573338 1 129670114 6 || 1 2 m64016_190311_190934/108463689/ccs
1826 1 138573841 1 130940347 2 || 2 2 m64016_190401_135746/101187850/ccs
1827 1 138573876 1 130363715 3 || 2 1 m64016_190313_012414/114033975/ccs
1828 1 138575147 1 129763483 4 || 2 1 m64016_190404_191032/70191654/ccs
1829 1 138582091 1 133868974 2 || 1 2 m64016_190401_135746/126550019/ccs
1830 1 138583708 1 129969730 3 || 2 1 m64016_190404_191032/60555662/ccs
1831 1 138593837 1 133235415 5 || 2 1 m64016_190311_190934/32835728/ccs
1832 1 138594342 1 133231445 11 || 2 2 m64016_190311_190934/1311505/ccs
1833 1 138598679 1 134819940 4 || 1 2 m64016_190308_203402/117705470/ccs
1834 1 138599126 1 134857294 3 || 1 1 m64016_190404_191032/164496991/ccs
1835 1 138600455 1 130070885 2 || 1 1 m64016_190308_203402/123667237/ccs
1836 1 138610617 1 136514257 3 || 1 2 m64016_190308_203402/120849204/ccs
1837 1 138652050 1 134412097 2 || 2 1 m64016_190330_112351/41945743/ccs
1838 1 138652087 1 127107530 6 || 2 1 m64016_190314_073847/14551651/ccs
1839 1 138653334 1 134490260 4 || 2 1 m64016_190404_191032/145492060/ccs
1840 1 138657933 1 134863309 2 || 1 2 m64016_190323_112329/38405064/ccs
1841 1 138734503 1 129671184 4 || 2 2 m64016_190323_112329/129500414/ccs
1842 1 138744324 1 129671184 7 || 1 2 m64016_190313_012414/158335526/ccs
1843 1 138769345 1 135078032 3 || 2 2 m64016_190313_012414/64029244/ccs
1844 1 138775450 1 130942140 2 || 1 2 m64016_190311_190934/88737497/ccs
1845 1 138777171 1 140093298 2 || 2 1 m64016_190311_190934/9765398/ccs
1846 1 138799989 1 131947414 4 || 2 1 m64016_190308_203402/14680599/ccs
1847 1 138810164 1 127447126 9 || 1 1 m64016_190311_190934/93979362/ccs
1848 1 138821660 1 131402878 19 || 1 2 m64016_190313_012414/68879375/ccs
1849 1 138822128 1 140587169 2 || 1 2 m64016_190404_191032/137167097/ccs
1850 1 138850451 1 133874666 2 || 2 1 m64016_190323_112329/72615533/ccs
1851 1 138862867 1 129707316 3 || 1 2 m64016_190404_191032/169805060/ccs
1852 1 138864165 1 127125105 3 || 1 1 m64016_190308_203402/155254965/ccs
1853 1 138872714 1 127006304 7 || 2 2 m64016_190308_203402/96993516/ccs
1854 1 138875010 1 140352672 3 || 2 1 m64016_190404_191032/66848895/ccs
1855 1 138888947 1 127418049 11 || 2 2 m64016_190401_135746/45942163/ccs
1856 1 138888984 1 130165296 6 || 2 1 m64016_190404_191032/165741663/ccs
1857 1 138890731 1 127433020 2 || 1 1 m64016_190401_135746/149620947/ccs
1858 1 138893792 1 134819922 3 || 1 2 m64016_190313_012414/108530216/ccs
1859 1 138895092 1 127443114 7 || 2 2 m64016_190404_191032/56557679/ccs
1860 1 138915878 1 129653386 4 || 2 2 m64016_190401_135746/148309940/ccs
1861 1 138922592 1 127481697 2 || 1 1 m64016_190313_012414/156893726/ccs
1862 1 138937775 1 132286278 2 || 2 1 m64016_190404_191032/88605804/ccs
1863 1 138941335 1 140688869 2 || 1 2 m64016_190311_190934/27527372/ccs
1864 1 138958294 1 130133428 6 || 2 1 m64016_190323_112329/111215405/ccs
1865 1 138959153 1 129686390 5 || 2 2 m64016_190308_203402/139657420/ccs
1866 1 138959357 1 126945167 7 || 2 1 m64016_190401_135746/106693332/ccs
1867 1 138966234 1 135398337 3 || 2 2 m64016_190308_203402/116195653/ccs
1868 1 138983744 1 130446082 6 || 2 1 m64016_190314_073847/144900993/ccs
1869 1 138993954 1 130711932 3 || 2 1 m64016_190404_191032/19531978/ccs
1870 1 138998574 1 130702341 2 || 1 2 m64016_190404_191032/94177690/ccs
1871 1 139001170 1 127408141 37 || 2 1 m64016_190404_191032/161090181/ccs
1872 1 139007378 1 127433745 8 || 1 1 m64016_190313_012414/69535336/ccs
1873 1 139009581 1 130233648 2 || 2 2 m64016_190311_190934/15008776/ccs
1874 1 139050763 1 129676572 6 || 2 1 m64016_190404_191032/43977174/ccs
1875 1 139156216 1 130946794 7 || 1 1 m64016_190401_135746/81986827/ccs
1876 1 139162598 1 129761707 3 || 2 1 m64016_190314_073847/63636950/ccs
1877 1 139173217 1 129749736 7 || 2 2 m64016_190323_112329/143590160/ccs
1878 1 139176315 1 129678364 9 || 2 1 m64016_190404_191032/98306886/ccs
1879 1 139181180 1 129749736 2 || 1 2 m64016_190314_073847/83036718/ccs
1880 1 139182543 1 140595179 3 || 2 1 m64016_190401_135746/90835265/ccs
1881 1 139184319 1 127413382 5 || 2 2 m64016_190330_112351/104596351/ccs
1882 1 139184794 1 129675628 3 || 1 2 m64016_190331_174302/109119766/ccs
1883 1 139192281 1 140562883 3 || 1 2 m64016_190313_012414/27394975/ccs
1884 1 139192547 1 127422517 7 || 1 1 m64016_190404_191032/115280689/ccs
1885 1 139193084 1 129777957 6 || 2 2 m64016_190401_135746/51578037/ccs
1886 1 139193153 1 130027232 2 || 2 2 m64016_190323_112329/29361811/ccs
1887 1 139193342 1 129754562 7 || 2 1 m64016_190308_203402/17826648/ccs
1888 1 139194006 1 138065817 2 || 1 2 m64016_190331_174302/80545278/ccs
1889 1 139194336 1 127418525 2 || 1 1 m64016_190311_190934/39125501/ccs
1890 1 139230961 1 130773398 4 || 2 2 m64016_190313_012414/2360646/ccs
1891 1 139233181 1 129324586 3 || 2 1 m64016_190311_190934/147261865/ccs
1892 1 139236147 1 137737278 3 || 1 2 m64016_190311_190934/118360682/ccs
1893 1 139237430 1 136546667 2 || 1 2 m64016_190404_191032/121047791/ccs
1894 1 139238000 1 130311584 4 || 1 2 m64016_190401_135746/50071909/ccs
1895 1 139241552 1 127419809 2 || 1 1 m64016_190331_174302/171443999/ccs
1896 1 139328806 1 134204529 9 || 2 1 m64016_190404_191032/63701106/ccs
1897 1 139347574 1 133249126 3 || 2 2 m64016_190401_135746/52232384/ccs
1898 1 139354329 1 134826088 2 || 1 2 m64016_190311_190934/64621382/ccs
1899 1 139361145 1 138253627 4 || 1 2 m64016_190311_190934/116000985/ccs
1900 1 139362958 1 138253627 6 || 1 2 m64016_190404_191032/171772025/ccs
1901 1 139414862 1 129753949 6 || 2 1 m64016_190313_012414/18350825/ccs
1902 1 139416154 1 134827396 6 || 1 2 m64016_190314_073847/16319434/ccs
1903 1 139461149 1 131947414 2 || 2 1 m64016_190314_073847/50528433/ccs
1904 1 139487195 1 136922075 16 || 2 1 m64016_190404_191032/85592112/ccs
1905 1 139487232 1 127218523 4 || 2 2 m64016_190404_191032/115018294/ccs
1906 1 139492598 1 134028129 3 || 1 2 m64016_190330_112351/84150843/ccs
1907 1 139495737 1 130339147 2 || 2 2 m64016_190323_112329/145426621/ccs
1908 1 139497675 1 133651809 4 || 2 2 m64016_190308_203402/35194893/ccs
1909 1 139499449 1 127135577 5 || 2 2 m64016_190308_203402/72157597/ccs
1910 1 139501223 1 130399907 2 || 2 1 m64016_190308_203402/56295968/ccs
1911 1 139501667 1 135532395 2 || 2 1 m64016_190323_112329/145031914/ccs
1912 1 139503441 1 130041015 4 || 2 2 m64016_190401_135746/104006302/ccs
1913 1 139503449 1 130321377 2 || 1 2 m64016_190314_073847/178390736/ccs
1914 1 139505217 1 130946794 15 || 2 1 m64016_190314_073847/142084907/ccs
1915 1 139505225 1 129746113 4 || 1 2 m64016_190404_191032/16058793/ccs
1916 1 139505693 1 127419943 7 || 1 2 m64016_190311_190934/30999003/ccs
1917 1 139508755 1 131058872 2 || 1 2 m64016_190401_135746/65603800/ccs
1918 1 139510495 1 131498039 2 || 1 1 m64016_190314_073847/38077851/ccs
1919 1 139511263 1 138126946 10 || 1 2 m64016_190308_203402/89523257/ccs
1920 1 139515813 1 130197388 9 || 2 1 m64016_190308_203402/64685261/ccs
1921 1 139523793 1 129650715 3 || 1 2 m64016_190313_012414/175835712/ccs
1922 1 139523809 1 138067847 2 || 1 2 m64016_190404_191032/30671592/ccs
1923 1 139526243 1 129998662 10 || 2 1 m64016_190323_112329/104007480/ccs
1924 1 139529874 1 129711346 2 || 1 2 m64016_190314_073847/146736136/ccs
1925 1 139530310 1 138532448 3 || 1 2 m64016_190311_190934/81529327/ccs
1926 1 139530377 1 138576931 2 || 2 1 m64016_190404_191032/35127824/ccs
1927 1 139535235 1 132417946 2 || 2 1 m64016_190308_203402/34538119/ccs
1928 1 139537395 1 134195317 2 || 1 1 m64016_190308_203402/17498856/ccs
1929 1 139538326 1 133231445 3 || 1 2 m64016_190314_073847/173473873/ccs
1930 1 139547949 1 129162380 9 || 1 1 m64016_190308_203402/62390545/ccs
1931 1 139553587 1 130345392 2 || 1 2 m64016_190313_012414/96601127/ccs
1932 1 139554981 1 131119544 3 || 2 1 m64016_190314_073847/35326702/ccs
1933 1 139559506 1 130946794 3 || 2 1 m64016_190404_191032/108005296/ccs
1934 1 139561300 1 129753949 8 || 2 1 m64016_190314_073847/31720638/ccs
1935 1 139562137 1 136617957 3 || 2 1 m64016_190313_012414/131399869/ccs
1936 1 139564355 1 130946794 3 || 1 1 m64016_190401_135746/160368443/ccs
1937 1 139564697 1 132275650 10 || 1 2 m64016_190311_190934/50857916/ccs
1938 1 139569985 1 134871926 2 || 2 1 m64016_190308_203402/61081392/ccs
1939 1 139573423 1 134827847 2 || 1 1 m64016_190401_135746/166004533/ccs
1940 1 139574036 1 132923802 5 || 2 1 m64016_190404_191032/80086187/ccs
1941 1 139582709 1 133321120 5 || 1 2 m64016_190314_073847/5703441/ccs
1942 1 139592702 1 131101194 4 || 2 1 m64016_190404_191032/111085300/ccs
1943 1 139593740 1 138088966 3 || 1 1 m64016_190401_135746/37750700/ccs
1944 1 139594208 1 130350736 2 || 1 2 m64016_190311_190934/42402275/ccs
1945 1 139595952 1 130428141 4 || 2 2 m64016_190401_135746/63242767/ccs
1946 1 139604740 1 130350736 5 || 1 2 m64016_190313_012414/149228079/ccs
1947 1 139606516 1 130428141 4 || 1 2 m64016_190311_190934/22086186/ccs
1948 1 139608622 1 136007332 2 || 2 2 m64016_190311_190934/147588086/ccs
1949 1 139609757 1 134826088 4 || 1 2 m64016_190311_190934/41749214/ccs
1950 1 139610950 1 130905061 3 || 2 1 m64016_190311_190934/152961509/ccs
1951 1 139611556 1 130340923 3 || 1 2 m64016_190308_203402/6294002/ccs
1952 1 139612082 1 130382011 5 || 1 2 m64016_190404_191032/24512022/ccs
1953 1 139612935 1 130335952 4 || 1 2 m64016_190323_112329/49809599/ccs
1954 1 139612939 1 133580121 3 || 1 1 m64016_190314_073847/21692925/ccs
1955 1 139612960 1 130360995 4 || 1 2 m64016_190401_135746/56756345/ccs
1956 1 139615987 1 130335952 8 || 2 2 m64016_190404_191032/135135747/ccs
1957 1 139617524 1 130027700 2 || 2 2 m64016_190404_191032/37226911/ccs
1958 1 139617992 1 129674354 4 || 1 1 m64016_190311_190934/30540530/ccs
1959 1 139618911 1 130335952 3 || 1 2 m64016_190311_190934/35261039/ccs
1960 1 139619220 1 130408293 6 || 2 1 m64016_190313_012414/78514723/ccs
1961 1 139620947 1 129942915 2 || 1 2 m64016_190330_112351/19530700/ccs
1962 1 139621997 1 129963556 3 || 1 2 m64016_190311_190934/125109694/ccs
1963 1 139622319 1 129735702 7 || 1 2 m64016_190323_112329/95750257/ccs
1964 1 139635972 1 129254772 3 || 2 2 m64016_190404_191032/132188357/ccs
1965 1 139638230 1 129698893 2 || 2 1 m64016_190401_135746/1507834/ccs
1966 1 139638609 1 129725761 4 || 2 1 m64016_190308_203402/127403069/ccs
1967 1 139640470 1 129676094 6 || 2 1 m64016_190308_203402/160302123/ccs
1968 1 139642228 1 140501749 2 || 2 2 m64016_190311_190934/60295627/ccs
1969 1 139642713 1 130381259 3 || 2 2 m64016_190308_203402/48890401/ccs
1970 1 139642786 1 141324741 7 || 2 2 m64016_190308_203402/24248358/ccs
1971 1 139644048 1 140555860 10 || 2 2 m64016_190404_191032/28838069/ccs
1972 1 139646733 1 139001170 2 || 1 2 m64016_190313_012414/132581374/ccs
1973 1 139647803 1 129670136 5 || 1 1 m64016_190404_191032/78579932/ccs
1974 1 139648971 1 130343206 9 || 1 2 m64016_190401_135746/26805663/ccs
1975 1 139651292 1 129707596 3 || 1 2 m64016_190308_203402/116589877/ccs
1976 1 139656382 1 129948799 9 || 2 2 m64016_190313_012414/136317360/ccs
1977 1 139659335 1 130956416 3 || 2 1 m64016_190311_190934/125305943/ccs
1978 1 139659591 1 129716288 8 || 2 1 m64016_190311_190934/77269421/ccs
1979 1 139661843 1 129768330 2 || 1 2 m64016_190314_073847/156174552/ccs
1980 1 139668920 1 127421437 8 || 2 2 m64016_190404_191032/141361189/ccs
1981 1 139670485 1 127481697 2 || 2 1 m64016_190313_012414/83167442/ccs
1982 1 139670932 1 129052962 5 || 2 2 m64016_190404_191032/29820784/ccs
1983 1 139673557 1 129726471 4 || 1 2 m64016_190313_012414/159908475/ccs
